step,time,pf_lat,pf_lon,pf_alt,t1_lat,t1_lon,t1_alt,t1_yaw,t1_vx,t1_vy,t1_vz,t1_spd,t2_lat,t2_lon,t2_alt,t2_yaw,t2_vx,t2_vy,t2_vz,t2_spd
362,36.2000,32.000000000,126.000000000,0.0000,32.125000000,126.018491462,0.0000,-90.0000,24.264818,17.641390,0.000000,30.000000,32.054712178,126.000000000,300.0000,-180.0000,-62.390916,85.873729,-169.508337,200.000000
363,36.3000,32.000000000,126.000000000,0.0000,32.125000000,126.018459670,0.0000,-90.0000,24.264827,17.641376,0.000000,30.000000,32.054531824,126.000000000,300.0000,-180.0000,-62.390602,85.873297,-169.508671,200.000000
364,36.4000,32.000000000,126.000000000,0.0000,32.125000000,126.018427879,0.0000,-90.0000,24.264837,17.641363,0.000000,30.000000,32.054351470,126.000000000,300.0000,-180.0000,-62.390289,85.872865,-169.509005,200.000000
365,36.5000,32.000000000,126.000000000,0.0000,32.125000000,126.018396087,0.0000,-90.0000,24.264847,17.641349,0.000000,30.000000,32.054171116,126.000000000,300.0000,-180.0000,-62.389975,85.872434,-169.509339,200.000000
366,36.6000,32.000000000,126.000000000,0.0000,32.125000000,126.018364295,0.0000,-90.0000,24.264857,17.641336,0.000000,30.000000,32.053990762,126.000000000,300.0000,-180.0000,-62.389661,85.872002,-169.509674,200.000000
367,36.7000,32.000000000,126.000000000,0.0000,32.125000000,126.018332504,0.0000,-90.0000,24.264867,17.641322,0.000000,30.000000,32.053810408,126.000000000,300.0000,-180.0000,-62.389348,85.871570,-169.510008,200.000000
368,36.8000,32.000000000,126.000000000,0.0000,32.125000000,126.018300712,0.0000,-90.0000,24.264876,17.641309,0.000000,30.000000,32.053630054,126.000000000,300.0000,-180.0000,-62.389034,85.871139,-169.510342,200.000000
369,36.9000,32.000000000,126.000000000,0.0000,32.125000000,126.018268921,0.0000,-90.0000,24.264886,17.641295,0.000000,30.000000,32.053449700,126.000000000,300.0000,-180.0000,-62.388720,85.870707,-169.510676,200.000000
370,37.0000,32.000000000,126.000000000,0.0000,32.125000000,126.018237129,0.0000,-90.0000,24.264896,17.641282,0.000000,30.000000,32.053269346,126.000000000,300.0000,-180.0000,-62.388407,85.870275,-169.511010,200.000000
371,37.1000,32.000000000,126.000000000,0.0000,32.125000000,126.018205338,0.0000,-90.0000,24.264906,17.641268,0.000000,30.000000,32.053088992,126.000000000,300.0000,-180.0000,-62.388093,85.869844,-169.511344,200.000000
372,37.2000,32.000000000,126.000000000,0.0000,32.125000000,126.018173546,0.0000,-90.0000,24.264915,17.641255,0.000000,30.000000,32.052908638,126.000000000,300.0000,-180.0000,-62.387780,85.869412,-169.511678,200.000000
373,37.3000,32.000000000,126.000000000,0.0000,32.125000000,126.018141755,0.0000,-90.0000,24.264925,17.641242,0.000000,30.000000,32.052728283,126.000000000,300.0000,-180.0000,-62.387466,85.868980,-169.512012,200.000000
374,37.4000,32.000000000,126.000000000,0.0000,32.125000000,126.018109963,0.0000,-90.0000,24.264935,17.641228,0.000000,30.000000,32.052547929,126.000000000,300.0000,-180.0000,-62.387152,85.868548,-169.512346,200.000000
375,37.5000,32.000000000,126.000000000,0.0000,32.125000000,126.018078172,0.0000,-90.0000,24.264945,17.641215,0.000000,30.000000,32.052367575,126.000000000,300.0000,-180.0000,-62.386839,85.868117,-169.512681,200.000000
376,37.6000,32.000000000,126.000000000,0.0000,32.125000000,126.018046380,0.0000,-90.0000,24.264955,17.641201,0.000000,30.000000,32.052187221,126.000000000,300.0000,-180.0000,-62.386525,85.867685,-169.513015,200.000000
377,37.7000,32.000000000,126.000000000,0.0000,32.125000000,126.018014589,0.0000,-90.0000,24.264964,17.641188,0.000000,30.000000,32.052006867,126.000000000,300.0000,-180.0000,-62.386211,85.867253,-169.513349,200.000000
378,37.8000,32.000000000,126.000000000,0.0000,32.125000000,126.017982797,0.0000,-90.0000,24.264974,17.641174,0.000000,30.000000,32.051826513,126.000000000,300.0000,-180.0000,-62.385898,85.866822,-169.513683,200.000000
379,37.9000,32.000000000,126.000000000,0.0000,32.125000000,126.017951005,0.0000,-90.0000,24.264984,17.641161,0.000000,30.000000,32.051646159,126.000000000,300.0000,-180.0000,-62.385584,85.866390,-169.514017,200.000000
380,38.0000,32.000000000,126.000000000,0.0000,32.125000000,126.017919214,0.0000,-90.0000,24.264994,17.641147,0.000000,30.000000,32.051465805,126.000000000,300.0000,-180.0000,-62.385270,85.865958,-169.514351,200.000000
381,38.1000,32.000000000,126.000000000,0.0000,32.125000000,126.017887422,0.0000,-90.0000,24.265004,17.641134,0.000000,30.000000,32.051285451,126.000000000,300.0000,-180.0000,-62.384957,85.865527,-169.514685,200.000000
382,38.2000,32.000000000,126.000000000,0.0000,32.125000000,126.017855631,0.0000,-90.0000,24.265013,17.641120,0.000000,30.000000,32.051105096,126.000000000,300.0000,-180.0000,-62.384643,85.865095,-169.515019,200.000000
383,38.3000,32.000000000,126.000000000,0.0000,32.125000000,126.017823839,0.0000,-90.0000,24.265023,17.641107,0.000000,30.000000,32.050924742,126.000000000,300.0000,-180.0000,-62.384330,85.864663,-169.515353,200.000000
384,38.4000,32.000000000,126.000000000,0.0000,32.125000000,126.017792048,0.0000,-90.0000,24.265033,17.641093,0.000000,30.000000,32.050744388,126.000000000,300.0000,-180.0000,-62.384016,85.864232,-169.515687,200.000000
385,38.5000,32.000000000,126.000000000,0.0000,32.125000000,126.017760256,0.0000,-90.0000,24.265043,17.641080,0.000000,30.000000,32.050564034,126.000000000,300.0000,-180.0000,-62.383702,85.863800,-169.516022,200.000000
386,38.6000,32.000000000,126.000000000,0.0000,32.125000000,126.017728465,0.0000,-90.0000,24.265052,17.641067,0.000000,30.000000,32.050383680,126.000000000,300.0000,-180.0000,-62.383389,85.863368,-169.516356,200.000000
387,38.7000,32.000000000,126.000000000,0.0000,32.125000000,126.017696673,0.0000,-90.0000,24.265062,17.641053,0.000000,30.000000,32.050203326,126.000000000,300.0000,-180.0000,-62.383075,85.862937,-169.516690,200.000000
388,38.8000,32.000000000,126.000000000,0.0000,32.125000000,126.017664882,0.0000,-90.0000,24.265072,17.641040,0.000000,30.000000,32.050022972,126.000000000,300.0000,-180.0000,-62.382761,85.862505,-169.517024,200.000000
389,38.9000,32.000000000,126.000000000,0.0000,32.125000000,126.017633090,0.0000,-90.0000,24.265082,17.641026,0.000000,30.000000,32.049842617,126.000000000,300.0000,-180.0000,-62.382448,85.862073,-169.517358,200.000000
390,39.0000,32.000000000,126.000000000,0.0000,32.125000000,126.017601298,0.0000,-90.0000,24.265092,17.641013,0.000000,30.000000,32.049662263,126.000000000,300.0000,-180.0000,-62.382134,85.861641,-169.517692,200.000000
391,39.1000,32.000000000,126.000000000,0.0000,32.125000000,126.017569507,0.0000,-90.0000,24.265101,17.640999,0.000000,30.000000,32.049481909,126.000000000,300.0000,-180.0000,-62.381820,85.861210,-169.518026,200.000000
392,39.2000,32.000000000,126.000000000,0.0000,32.125000000,126.017537715,0.0000,-90.0000,24.265111,17.640986,0.000000,30.000000,32.049301555,126.000000000,300.0000,-180.0000,-62.381507,85.860778,-169.518360,200.000000
393,39.3000,32.000000000,126.000000000,0.0000,32.125000000,126.017505924,0.0000,-90.0000,24.265121,17.640972,0.000000,30.000000,32.049121201,126.000000000,300.0000,-180.0000,-62.381193,85.860346,-169.518694,200.000000
394,39.4000,32.000000000,126.000000000,0.0000,32.125000000,126.017474132,0.0000,-90.0000,24.265131,17.640959,0.000000,30.000000,32.048940846,126.000000000,300.0000,-180.0000,-62.380879,85.859915,-169.519028,200.000000
395,39.5000,32.000000000,126.000000000,0.0000,32.125000000,126.017442341,0.0000,-90.0000,24.265141,17.640945,0.000000,30.000000,32.048760492,126.000000000,300.0000,-180.0000,-62.380566,85.859483,-169.519362,200.000000
396,39.6000,32.000000000,126.000000000,0.0000,32.125000000,126.017410549,0.0000,-90.0000,24.265150,17.640932,0.000000,30.000000,32.048580138,126.000000000,300.0000,-180.0000,-62.380252,85.859051,-169.519696,200.000000
397,39.7000,32.000000000,126.000000000,0.0000,32.125000000,126.017378758,0.0000,-90.0000,24.265160,17.640918,0.000000,30.000000,32.048399784,126.000000000,300.0000,-180.0000,-62.379939,85.858620,-169.520030,200.000000
398,39.8000,32.000000000,126.000000000,0.0000,32.125000000,126.017346966,0.0000,-90.0000,24.265170,17.640905,0.000000,30.000000,32.048219430,126.000000000,300.0000,-180.0000,-62.379625,85.858188,-169.520364,200.000000
399,39.9000,32.000000000,126.000000000,0.0000,32.125000000,126.017315175,0.0000,-90.0000,24.265180,17.640891,0.000000,30.000000,32.048039075,126.000000000,300.0000,-180.0000,-62.379311,85.857756,-169.520699,200.000000
400,40.0000,32.000000000,126.000000000,0.0000,32.125000000,126.017283383,0.0000,-90.0000,24.265190,17.640878,0.000000,30.000000,32.047858721,126.000000000,300.0000,-180.0000,-62.378998,85.857325,-169.521033,200.000000
401,40.1000,32.000000000,126.000000000,0.0000,32.125000000,126.017251592,0.0000,-90.0000,24.265199,17.640865,0.000000,30.000000,32.047678367,126.000000000,300.0000,-180.0000,-62.378684,85.856893,-169.521367,200.000000
402,40.2000,32.000000000,126.000000000,0.0000,32.125000000,126.017219800,0.0000,-90.0000,24.265209,17.640851,0.000000,30.000000,32.047498013,126.000000000,300.0000,-180.0000,-62.378370,85.856461,-169.521701,200.000000
403,40.3000,32.000000000,126.000000000,0.0000,32.125000000,126.017188008,0.0000,-90.0000,24.265219,17.640838,0.000000,30.000000,32.047317659,126.000000000,300.0000,-180.0000,-62.378057,85.856029,-169.522035,200.000000
404,40.4000,32.000000000,126.000000000,0.0000,32.125000000,126.017156217,0.0000,-90.0000,24.265229,17.640824,0.000000,30.000000,32.047137304,126.000000000,300.0000,-180.0000,-62.377743,85.855598,-169.522369,200.000000
405,40.5000,32.000000000,126.000000000,0.0000,32.125000000,126.017124425,0.0000,-90.0000,24.265238,17.640811,0.000000,30.000000,32.046956950,126.000000000,300.0000,-180.0000,-62.377429,85.855166,-169.522703,200.000000
406,40.6000,32.000000000,126.000000000,0.0000,32.125000000,126.017092634,0.0000,-90.0000,24.265248,17.640797,0.000000,30.000000,32.046776596,126.000000000,300.0000,-180.0000,-62.377116,85.854734,-169.523037,200.000000
407,40.7000,32.000000000,126.000000000,0.0000,32.125000000,126.017060842,0.0000,-90.0000,24.265258,17.640784,0.000000,30.000000,32.046596242,126.000000000,300.0000,-180.0000,-62.376802,85.854303,-169.523371,200.000000
408,40.8000,32.000000000,126.000000000,0.0000,32.125000000,126.017029051,0.0000,-90.0000,24.265268,17.640770,0.000000,30.000000,32.046415887,126.000000000,300.0000,-180.0000,-62.376488,85.853871,-169.523705,200.000000
409,40.9000,32.000000000,126.000000000,0.0000,32.125000000,126.016997259,0.0000,-90.0000,24.265278,17.640757,0.000000,30.000000,32.046235533,126.000000000,300.0000,-180.0000,-62.376175,85.853439,-169.524039,200.000000
410,41.0000,32.000000000,126.000000000,0.0000,32.125000000,126.016965468,0.0000,-90.0000,24.265287,17.640743,0.000000,30.000000,32.046055179,126.000000000,300.0000,-180.0000,-62.375861,85.853007,-169.524373,200.000000
411,41.1000,32.000000000,126.000000000,0.0000,32.125000000,126.016933676,0.0000,-90.0000,24.265297,17.640730,0.000000,30.000000,32.045874824,126.000000000,300.0000,-180.0000,-62.375547,85.852576,-169.524707,200.000000
412,41.2000,32.000000000,126.000000000,0.0000,32.125000000,126.016901885,0.0000,-90.0000,24.265307,17.640716,0.000000,30.000000,32.045694470,126.000000000,300.0000,-180.0000,-62.375234,85.852144,-169.525041,200.000000
413,41.3000,32.000000000,126.000000000,0.0000,32.125000000,126.016870093,0.0000,-90.0000,24.265317,17.640703,0.000000,30.000000,32.045514116,126.000000000,300.0000,-180.0000,-62.374920,85.851712,-169.525375,200.000000
414,41.4000,32.000000000,126.000000000,0.0000,32.125000000,126.016838301,0.0000,-90.0000,24.265327,17.640690,0.000000,30.000000,32.045333762,126.000000000,300.0000,-180.0000,-62.374606,85.851281,-169.525709,200.000000
415,41.5000,32.000000000,126.000000000,0.0000,32.125000000,126.016806510,0.0000,-90.0000,24.265336,17.640676,0.000000,30.000000,32.045153407,126.000000000,300.0000,-180.0000,-62.374293,85.850849,-169.526043,200.000000
416,41.6000,32.000000000,126.000000000,0.0000,32.125000000,126.016774718,0.0000,-90.0000,24.265346,17.640663,0.000000,30.000000,32.044973053,126.000000000,300.0000,-180.0000,-62.373979,85.850417,-169.526377,200.000000
417,41.7000,32.000000000,126.000000000,0.0000,32.125000000,126.016742927,0.0000,-90.0000,24.265356,17.640649,0.000000,30.000000,32.044792699,126.000000000,300.0000,-180.0000,-62.373665,85.849985,-169.526711,200.000000
418,41.8000,32.000000000,126.000000000,0.0000,32.125000000,126.016711135,0.0000,-90.0000,24.265366,17.640636,0.000000,30.000000,32.044612344,126.000000000,300.0000,-180.0000,-62.373352,85.849554,-169.527045,200.000000
419,41.9000,32.000000000,126.000000000,0.0000,32.125000000,126.016679344,0.0000,-90.0000,24.265376,17.640622,0.000000,30.000000,32.044431990,126.000000000,300.0000,-180.0000,-62.373038,85.849122,-169.527379,200.000000
420,42.0000,32.000000000,126.000000000,0.0000,32.125000000,126.016647552,0.0000,-90.0000,24.265385,17.640609,0.000000,30.000000,32.044251636,126.000000000,300.0000,-180.0000,-62.372724,85.848690,-169.527713,200.000000
421,42.1000,32.000000000,126.000000000,0.0000,32.125000000,126.016615761,0.0000,-90.0000,24.265395,17.640595,0.000000,30.000000,32.044071281,126.000000000,300.0000,-180.0000,-62.372411,85.848259,-169.528047,200.000000
422,42.2000,32.000000000,126.000000000,0.0000,32.125000000,126.016583969,0.0000,-90.0000,24.265405,17.640582,0.000000,30.000000,32.043890927,126.000000000,300.0000,-180.0000,-62.372097,85.847827,-169.528381,200.000000
423,42.3000,32.000000000,126.000000000,0.0000,32.125000000,126.016552178,0.0000,-90.0000,24.265415,17.640568,0.000000,30.000000,32.043710573,126.000000000,300.0000,-180.0000,-62.371783,85.847395,-169.528715,200.000000
424,42.4000,32.000000000,126.000000000,0.0000,32.125000000,126.016520386,0.0000,-90.0000,24.265424,17.640555,0.000000,30.000000,32.043530218,126.000000000,300.0000,-180.0000,-62.371470,85.846963,-169.529050,200.000000
425,42.5000,32.000000000,126.000000000,0.0000,32.125000000,126.016488594,0.0000,-90.0000,24.265434,17.640541,0.000000,30.000000,32.043349864,126.000000000,300.0000,-180.0000,-62.371156,85.846532,-169.529384,200.000000
426,42.6000,32.000000000,126.000000000,0.0000,32.125000000,126.016456803,0.0000,-90.0000,24.265444,17.640528,0.000000,30.000000,32.043169510,126.000000000,300.0000,-180.0000,-62.370842,85.846100,-169.529718,200.000000
427,42.7000,32.000000000,126.000000000,0.0000,32.125000000,126.016425011,0.0000,-90.0000,24.265454,17.640514,0.000000,30.000000,32.042989155,126.000000000,300.0000,-180.0000,-62.370529,85.845668,-169.530052,200.000000
428,42.8000,32.000000000,126.000000000,0.0000,32.125000000,126.016393220,0.0000,-90.0000,24.265464,17.640501,0.000000,30.000000,32.042808801,126.000000000,300.0000,-180.0000,-62.370215,85.845236,-169.530386,200.000000
429,42.9000,32.000000000,126.000000000,0.0000,32.125000000,126.016361428,0.0000,-90.0000,24.265473,17.640488,0.000000,30.000000,32.042628447,126.000000000,300.0000,-180.0000,-62.369901,85.844805,-169.530720,200.000000
430,43.0000,32.000000000,126.000000000,0.0000,32.125000000,126.016329637,0.0000,-90.0000,24.265483,17.640474,0.000000,30.000000,32.042448092,126.000000000,300.0000,-180.0000,-62.369588,85.844373,-169.531054,200.000000
431,43.1000,32.000000000,126.000000000,0.0000,32.125000000,126.016297845,0.0000,-90.0000,24.265493,17.640461,0.000000,30.000000,32.042267738,126.000000000,300.0000,-180.0000,-62.369274,85.843941,-169.531388,200.000000
432,43.2000,32.000000000,126.000000000,0.0000,32.125000000,126.016266054,0.0000,-90.0000,24.265503,17.640447,0.000000,30.000000,32.042087383,126.000000000,300.0000,-180.0000,-62.368960,85.843510,-169.531722,200.000000
433,43.3000,32.000000000,126.000000000,0.0000,32.125000000,126.016234262,0.0000,-90.0000,24.265513,17.640434,0.000000,30.000000,32.041907029,126.000000000,300.0000,-180.0000,-62.368647,85.843078,-169.532056,200.000000
434,43.4000,32.000000000,126.000000000,0.0000,32.125000000,126.016202471,0.0000,-90.0000,24.265522,17.640420,0.000000,30.000000,32.041726675,126.000000000,300.0000,-180.0000,-62.368333,85.842646,-169.532390,200.000000
435,43.5000,32.000000000,126.000000000,0.0000,32.125000000,126.016170679,0.0000,-90.0000,24.265532,17.640407,0.000000,30.000000,32.041546320,126.000000000,300.0000,-180.0000,-62.368019,85.842214,-169.532724,200.000000
436,43.6000,32.000000000,126.000000000,0.0000,32.125000000,126.016138888,0.0000,-90.0000,24.265542,17.640393,0.000000,30.000000,32.041365966,126.000000000,300.0000,-180.0000,-62.367706,85.841783,-169.533058,200.000000
437,43.7000,32.000000000,126.000000000,0.0000,32.125000000,126.016107096,0.0000,-90.0000,24.265552,17.640380,0.000000,30.000000,32.041185611,126.000000000,300.0000,-180.0000,-62.367392,85.841351,-169.533392,200.000000
438,43.8000,32.000000000,126.000000000,0.0000,32.125000000,126.016075304,0.0000,-90.0000,24.265561,17.640366,0.000000,30.000000,32.041005257,126.000000000,300.0000,-180.0000,-62.367078,85.840919,-169.533726,200.000000
439,43.9000,32.000000000,126.000000000,0.0000,32.125000000,126.016043513,0.0000,-90.0000,24.265571,17.640353,0.000000,30.000000,32.040824903,126.000000000,300.0000,-180.0000,-62.366765,85.840487,-169.534060,200.000000
440,44.0000,32.000000000,126.000000000,0.0000,32.125000000,126.016011721,0.0000,-90.0000,24.265581,17.640339,0.000000,30.000000,32.040644548,126.000000000,300.0000,-180.0000,-62.366451,85.840056,-169.534394,200.000000
441,44.1000,32.000000000,126.000000000,0.0000,32.125000000,126.015979930,0.0000,-90.0000,24.265591,17.640326,0.000000,30.000000,32.040464194,126.000000000,300.0000,-180.0000,-62.366137,85.839624,-169.534728,200.000000
442,44.2000,32.000000000,126.000000000,0.0000,32.125000000,126.015948138,0.0000,-90.0000,24.265601,17.640313,0.000000,30.000000,32.040283839,126.000000000,300.0000,-180.0000,-62.365824,85.839192,-169.535062,200.000000
443,44.3000,32.000000000,126.000000000,0.0000,32.125000000,126.015916347,0.0000,-90.0000,24.265610,17.640299,0.000000,30.000000,32.040103485,126.000000000,300.0000,-180.0000,-62.365510,85.838760,-169.535396,200.000000
444,44.4000,32.000000000,126.000000000,0.0000,32.125000000,126.015884555,0.0000,-90.0000,24.265620,17.640286,0.000000,30.000000,32.039923130,126.000000000,300.0000,-180.0000,-62.365196,85.838329,-169.535730,200.000000
445,44.5000,32.000000000,126.000000000,0.0000,32.125000000,126.015852764,0.0000,-90.0000,24.265630,17.640272,0.000000,30.000000,32.039742776,126.000000000,300.0000,-180.0000,-62.364883,85.837897,-169.536064,200.000000
446,44.6000,32.000000000,126.000000000,0.0000,32.125000000,126.015820972,0.0000,-90.0000,24.265640,17.640259,0.000000,30.000000,32.039562421,126.000000000,300.0000,-180.0000,-62.364569,85.837465,-169.536398,200.000000
447,44.7000,32.000000000,126.000000000,0.0000,32.125000000,126.015789181,0.0000,-90.0000,24.265650,17.640245,0.000000,30.000000,32.039382067,126.000000000,300.0000,-180.0000,-62.364255,85.837034,-169.536732,200.000000
448,44.8000,32.000000000,126.000000000,0.0000,32.125000000,126.015757389,0.0000,-90.0000,24.265659,17.640232,0.000000,30.000000,32.039201713,126.000000000,300.0000,-180.0000,-62.363942,85.836602,-169.537065,200.000000
449,44.9000,32.000000000,126.000000000,0.0000,32.125000000,126.015725597,0.0000,-90.0000,24.265669,17.640218,0.000000,30.000000,32.039021358,126.000000000,300.0000,-180.0000,-62.363628,85.836170,-169.537399,200.000000
450,45.0000,32.000000000,126.000000000,0.0000,32.125000000,126.015693806,0.0000,-90.0000,24.265679,17.640205,0.000000,30.000000,32.038841004,126.000000000,300.0000,-180.0000,-62.363314,85.835738,-169.537733,200.000000
451,45.1000,32.000000000,126.000000000,0.0000,32.125000000,126.015662014,0.0000,-90.0000,24.265689,17.640191,0.000000,30.000000,32.038660649,126.000000000,300.0000,-180.0000,-62.363001,85.835307,-169.538067,200.000000
452,45.2000,32.000000000,126.000000000,0.0000,32.125000000,126.015630223,0.0000,-90.0000,24.265699,17.640178,0.000000,30.000000,32.038480295,126.000000000,300.0000,-180.0000,-62.362687,85.834875,-169.538401,200.000000
453,45.3000,32.000000000,126.000000000,0.0000,32.125000000,126.015598431,0.0000,-90.0000,24.265708,17.640164,0.000000,30.000000,32.038299940,126.000000000,300.0000,-180.0000,-62.362373,85.834443,-169.538735,200.000000
454,45.4000,32.000000000,126.000000000,0.0000,32.125000000,126.015566640,0.0000,-90.0000,24.265718,17.640151,0.000000,30.000000,32.038119586,126.000000000,300.0000,-180.0000,-62.362060,85.834011,-169.539069,200.000000
455,45.5000,32.000000000,126.000000000,0.0000,32.125000000,126.015534848,0.0000,-90.0000,24.265728,17.640137,0.000000,30.000000,32.037939231,126.000000000,300.0000,-180.0000,-62.361746,85.833580,-169.539403,200.000000
456,45.6000,32.000000000,126.000000000,0.0000,32.125000000,126.015503057,0.0000,-90.0000,24.265738,17.640124,0.000000,30.000000,32.037758877,126.000000000,300.0000,-180.0000,-62.361432,85.833148,-169.539737,200.000000
457,45.7000,32.000000000,126.000000000,0.0000,32.125000000,126.015471265,0.0000,-90.0000,24.265747,17.640111,0.000000,30.000000,32.037578522,126.000000000,300.0000,-180.0000,-62.361119,85.832716,-169.540071,200.000000
458,45.8000,32.000000000,126.000000000,0.0000,32.125000000,126.015439474,0.0000,-90.0000,24.265757,17.640097,0.000000,30.000000,32.037398168,126.000000000,300.0000,-180.0000,-62.360805,85.832284,-169.540405,200.000000
459,45.9000,32.000000000,126.000000000,0.0000,32.125000000,126.015407682,0.0000,-90.0000,24.265767,17.640084,0.000000,30.000000,32.037217813,126.000000000,300.0000,-180.0000,-62.360491,85.831853,-169.540739,200.000000
460,46.0000,32.000000000,126.000000000,0.0000,32.125000000,126.015375891,0.0000,-90.0000,24.265777,17.640070,0.000000,30.000000,32.037037459,126.000000000,300.0000,-180.0000,-62.360177,85.831421,-169.541073,200.000000
461,46.1000,32.000000000,126.000000000,0.0000,32.125000000,126.015344099,0.0000,-90.0000,24.265787,17.640057,0.000000,30.000000,32.036857104,126.000000000,300.0000,-180.0000,-62.359864,85.830989,-169.541407,200.000000
462,46.2000,32.000000000,126.000000000,0.0000,32.125000000,126.015312307,0.0000,-90.0000,24.265796,17.640043,0.000000,30.000000,32.036676749,126.000000000,300.0000,-180.0000,-62.359550,85.830557,-169.541741,200.000000
463,46.3000,32.000000000,126.000000000,0.0000,32.125000000,126.015280516,0.0000,-90.0000,24.265806,17.640030,0.000000,30.000000,32.036496395,126.000000000,300.0000,-180.0000,-62.359236,85.830126,-169.542075,200.000000
464,46.4000,32.000000000,126.000000000,0.0000,32.125000000,126.015248724,0.0000,-90.0000,24.265816,17.640016,0.000000,30.000000,32.036316040,126.000000000,300.0000,-180.0000,-62.358923,85.829694,-169.542409,200.000000
465,46.5000,32.000000000,126.000000000,0.0000,32.125000000,126.015216933,0.0000,-90.0000,24.265826,17.640003,0.000000,30.000000,32.036135686,126.000000000,300.0000,-180.0000,-62.358609,85.829262,-169.542743,200.000000
466,46.6000,32.000000000,126.000000000,0.0000,32.125000000,126.015185141,0.0000,-90.0000,24.265836,17.639989,0.000000,30.000000,32.035955331,126.000000000,300.0000,-180.0000,-62.358295,85.828830,-169.543077,200.000000
467,46.7000,32.000000000,126.000000000,0.0000,32.125000000,126.015153350,0.0000,-90.0000,24.265845,17.639976,0.000000,30.000000,32.035774977,126.000000000,300.0000,-180.0000,-62.357982,85.828398,-169.543411,200.000000
468,46.8000,32.000000000,126.000000000,0.0000,32.125000000,126.015121558,0.0000,-90.0000,24.265855,17.639962,0.000000,30.000000,32.035594622,126.000000000,300.0000,-180.0000,-62.357668,85.827967,-169.543745,200.000000
469,46.9000,32.000000000,126.000000000,0.0000,32.125000000,126.015089767,0.0000,-90.0000,24.265865,17.639949,0.000000,30.000000,32.035414267,126.000000000,300.0000,-180.0000,-62.357354,85.827535,-169.544079,200.000000
470,47.0000,32.000000000,126.000000000,0.0000,32.125000000,126.015057975,0.0000,-90.0000,24.265875,17.639936,0.000000,30.000000,32.035233913,126.000000000,300.0000,-180.0000,-62.357041,85.827103,-169.544413,200.000000
471,47.1000,32.000000000,126.000000000,0.0000,32.125000000,126.015026184,0.0000,-90.0000,24.265884,17.639922,0.000000,30.000000,32.035053558,126.000000000,300.0000,-180.0000,-62.356727,85.826671,-169.544747,200.000000
472,47.2000,32.000000000,126.000000000,0.0000,32.125000000,126.014994392,0.0000,-90.0000,24.265894,17.639909,0.000000,30.000000,32.034873204,126.000000000,300.0000,-180.0000,-62.356413,85.826240,-169.545081,200.000000
473,47.3000,32.000000000,126.000000000,0.0000,32.125000000,126.014962600,0.0000,-90.0000,24.265904,17.639895,0.000000,30.000000,32.034692849,126.000000000,300.0000,-180.0000,-62.356099,85.825808,-169.545414,200.000000
474,47.4000,32.000000000,126.000000000,0.0000,32.125000000,126.014930809,0.0000,-90.0000,24.265914,17.639882,0.000000,30.000000,32.034512495,126.000000000,300.0000,-180.0000,-62.355786,85.825376,-169.545748,200.000000
475,47.5000,32.000000000,126.000000000,0.0000,32.125000000,126.014899017,0.0000,-90.0000,24.265924,17.639868,0.000000,30.000000,32.034332140,126.000000000,300.0000,-180.0000,-62.355472,85.824944,-169.546082,200.000000
476,47.6000,32.000000000,126.000000000,0.0000,32.125000000,126.014867226,0.0000,-90.0000,24.265933,17.639855,0.000000,30.000000,32.034151785,126.000000000,300.0000,-180.0000,-62.355158,85.824513,-169.546416,200.000000
477,47.7000,32.000000000,126.000000000,0.0000,32.125000000,126.014835434,0.0000,-90.0000,24.265943,17.639841,0.000000,30.000000,32.033971431,126.000000000,300.0000,-180.0000,-62.354845,85.824081,-169.546750,200.000000
478,47.8000,32.000000000,126.000000000,0.0000,32.125000000,126.014803643,0.0000,-90.0000,24.265953,17.639828,0.000000,30.000000,32.033791076,126.000000000,300.0000,-180.0000,-62.354531,85.823649,-169.547084,200.000000
479,47.9000,32.000000000,126.000000000,0.0000,32.125000000,126.014771851,0.0000,-90.0000,24.265963,17.639814,0.000000,30.000000,32.033610721,126.000000000,300.0000,-180.0000,-62.354217,85.823217,-169.547418,200.000000
480,48.0000,32.000000000,126.000000000,0.0000,32.125000000,126.014740060,0.0000,-90.0000,24.265973,17.639801,0.000000,30.000000,32.033430367,126.000000000,300.0000,-180.0000,-62.353904,85.822786,-169.547752,200.000000
481,48.1000,32.000000000,126.000000000,0.0000,32.125000000,126.014708268,0.0000,-90.0000,24.265982,17.639787,0.000000,30.000000,32.033250012,126.000000000,300.0000,-180.0000,-62.353590,85.822354,-169.548086,200.000000
482,48.2000,32.000000000,126.000000000,0.0000,32.125000000,126.014676477,0.0000,-90.0000,24.265992,17.639774,0.000000,30.000000,32.033069658,126.000000000,300.0000,-180.0000,-62.353276,85.821922,-169.548420,200.000000
483,48.3000,32.000000000,126.000000000,0.0000,32.125000000,126.014644685,0.0000,-90.0000,24.266002,17.639760,0.000000,30.000000,32.032889303,126.000000000,300.0000,-180.0000,-62.352962,85.821490,-169.548754,200.000000
484,48.4000,32.000000000,126.000000000,0.0000,32.125000000,126.014612893,0.0000,-90.0000,24.266012,17.639747,0.000000,30.000000,32.032708948,126.000000000,300.0000,-180.0000,-62.352649,85.821058,-169.549088,200.000000
