t,id,lat_deg,lon_deg,alt_m,yaw_deg
49.6,0,32.000000000,126.000000000,0.0000,0.0000
49.6,1,32.121407616,126.015639517,0.0004,214.5612
49.6,2,32.084767732,125.927348979,1449.1804,264.2819
49.7,0,32.000000000,126.000000000,0.0000,0.0000
49.7,1,32.121385286,126.015621568,0.0004,214.3739
49.7,2,32.084751882,125.927163062,1458.5988,264.2819
49.8,0,32.000000000,126.000000000,0.0000,0.0000
49.8,1,32.121362907,126.015603705,0.0004,214.1866
49.8,2,32.084736033,125.926977145,1468.0172,264.2819
49.9,0,32.000000000,126.000000000,0.0000,0.0000
49.9,1,32.121340478,126.015585929,0.0004,213.9993
49.9,2,32.084720184,125.926791228,1477.4357,264.2819
50.0,0,32.000000000,126.000000000,0.0000,0.0000
50.0,1,32.121317999,126.015568238,0.0004,213.8120
50.0,2,32.084704335,125.926605312,1486.8541,264.2819
50.1,0,32.000000000,126.000000000,0.0000,0.0000
50.1,1,32.121295521,126.015550548,0.0004,213.8120
50.1,2,32.084688486,125.926419396,1496.2725,264.2819
50.2,0,32.000000000,126.000000000,0.0000,0.0000
50.2,1,32.121273043,126.015532858,0.0004,213.8120
50.2,2,32.084672637,125.926233480,1505.6909,264.2819
50.3,0,32.000000000,126.000000000,0.0000,0.0000
50.3,1,32.121250564,126.015515167,0.0004,213.8120
50.3,2,32.084656787,125.926047565,1515.1093,264.2819
50.4,0,32.000000000,126.000000000,0.0000,0.0000
50.4,1,32.121228086,126.015497477,0.0004,213.8120
50.4,2,32.084640938,125.925861650,1524.5277,264.2819
50.5,0,32.000000000,126.000000000,0.0000,0.0000
50.5,1,32.121205607,126.015479787,0.0004,213.8120
50.5,2,32.084625089,125.925675735,1533.9461,264.2819
50.6,0,32.000000000,126.000000000,0.0000,0.0000
50.6,1,32.121183129,126.015462097,0.0004,213.8120
50.6,2,32.084609240,125.925489820,1543.3645,264.2819
50.7,0,32.000000000,126.000000000,0.0000,0.0000
50.7,1,32.121160651,126.015444406,0.0004,213.8120
50.7,2,32.084593391,125.925303906,1552.7829,264.2819
50.8,0,32.000000000,126.000000000,0.0000,0.0000
50.8,1,32.121138172,126.015426716,0.0004,213.8120
50.8,2,32.084577542,125.925117992,1562.2013,264.2819
50.9,0,32.000000000,126.000000000,0.0000,0.0000
50.9,1,32.121115694,126.015409026,0.0004,213.8120
50.9,2,32.084561693,125.924932079,1571.6197,264.2819
51.0,0,32.000000000,126.000000000,0.0000,0.0000
51.0,1,32.121093216,126.015391335,0.0004,213.8120
51.0,2,32.084545845,125.924746165,1581.0382,264.2819
51.1,0,32.000000000,126.000000000,0.0000,0.0000
51.1,1,32.121070737,126.015373645,0.0004,213.8120
51.1,2,32.084529996,125.924560252,1590.4566,264.2819
51.2,0,32.000000000,126.000000000,0.0000,0.0000
51.2,1,32.121048259,126.015355955,0.0004,213.8120
51.2,2,32.084514147,125.924374340,1599.8750,264.2819
51.3,0,32.000000000,126.000000000,0.0000,0.0000
51.3,1,32.121025780,126.015338265,0.0004,213.8120
51.3,2,32.084498298,125.924188427,1609.2934,264.2819
51.4,0,32.000000000,126.000000000,0.0000,0.0000
51.4,1,32.121003302,126.015320574,0.0004,213.8120
51.4,2,32.084482449,125.924002515,1618.7118,264.2819
51.5,0,32.000000000,126.000000000,0.0000,0.0000
51.5,1,32.120980824,126.015302884,0.0004,213.8120
51.5,2,32.084466600,125.923816604,1628.1302,264.2819
51.6,0,32.000000000,126.000000000,0.0000,0.0000
51.6,1,32.120958345,126.015285194,0.0004,213.8120
51.6,2,32.084450752,125.923630692,1637.5486,264.2819
51.7,0,32.000000000,126.000000000,0.0000,0.0000
51.7,1,32.120935867,126.015267503,0.0004,213.8120
51.7,2,32.084434903,125.923444781,1646.9670,264.2819
51.8,0,32.000000000,126.000000000,0.0000,0.0000
51.8,1,32.120913389,126.015249813,0.0004,213.8120
51.8,2,32.084419054,125.923258870,1656.3854,264.2819
51.9,0,32.000000000,126.000000000,0.0000,0.0000
51.9,1,32.120890910,126.015232123,0.0004,213.8120
51.9,2,32.084403205,125.923072960,1665.8038,264.2819
52.0,0,32.000000000,126.000000000,0.0000,0.0000
52.0,1,32.120868432,126.015214433,0.0004,213.8120
52.0,2,32.084387357,125.922887050,1675.2222,264.2819
52.1,0,32.000000000,126.000000000,0.0000,0.0000
52.1,1,32.120845953,126.015196742,0.0004,213.8120
52.1,2,32.084371508,125.922701140,1684.6407,264.2819
52.2,0,32.000000000,126.000000000,0.0000,0.0000
52.2,1,32.120823475,126.015179052,0.0004,213.8120
52.2,2,32.084355659,125.922515230,1694.0591,264.2819
52.3,0,32.000000000,126.000000000,0.0000,0.0000
52.3,1,32.120800997,126.015161362,0.0004,213.8120
52.3,2,32.084339811,125.922329321,1703.4775,264.2819
52.4,0,32.000000000,126.000000000,0.0000,0.0000
52.4,1,32.120778518,126.015143672,0.0004,213.8120
52.4,2,32.084323962,125.922143412,1712.8959,264.2819
52.5,0,32.000000000,126.000000000,0.0000,0.0000
52.5,1,32.120756040,126.015125982,0.0004,213.8120
52.5,2,32.084308114,125.921957503,1722.3143,264.2819
52.6,0,32.000000000,126.000000000,0.0000,0.0000
52.6,1,32.120733562,126.015108291,0.0004,213.8120
52.6,2,32.084292265,125.921771595,1731.7327,264.2819
52.7,0,32.000000000,126.000000000,0.0000,0.0000
52.7,1,32.120711083,126.015090601,0.0004,213.8120
52.7,2,32.084276416,125.921585687,1741.1511,264.2819
52.8,0,32.000000000,126.000000000,0.0000,0.0000
52.8,1,32.120688605,126.015072911,0.0004,213.8120
52.8,2,32.084260568,125.921399779,1750.5695,264.2819
52.9,0,32.000000000,126.000000000,0.0000,0.0000
52.9,1,32.120666126,126.015055221,0.0004,213.8120
52.9,2,32.084244720,125.921213871,1759.9879,264.2819
53.0,0,32.000000000,126.000000000,0.0000,0.0000
53.0,1,32.120643648,126.015037530,0.0004,213.8120
53.0,2,32.084228871,125.921027964,1769.4063,264.2819
53.1,0,32.000000000,126.000000000,0.0000,0.0000
53.1,1,32.120621170,126.015019840,0.0004,213.8120
53.1,2,32.084213023,125.920842057,1778.8247,264.2819
53.2,0,32.000000000,126.000000000,0.0000,0.0000
53.2,1,32.120598691,126.015002150,0.0004,213.8120
53.2,2,32.084197174,125.920656151,1788.2432,264.2819
53.3,0,32.000000000,126.000000000,0.0000,0.0000
53.3,1,32.120576213,126.014984460,0.0004,213.8120
53.3,2,32.084181326,125.920470245,1797.6616,264.2819
53.4,0,32.000000000,126.000000000,0.0000,0.0000
53.4,1,32.120553735,126.014966770,0.0004,213.8120
53.4,2,32.084165478,125.920284339,1807.0800,264.2819
53.5,0,32.000000000,126.000000000,0.0000,0.0000
53.5,1,32.120531256,126.014949079,0.0004,213.8120
53.5,2,32.084149629,125.920098433,1816.4984,264.2819
53.6,0,32.000000000,126.000000000,0.0000,0.0000
53.6,1,32.120508778,126.014931389,0.0004,213.8120
53.6,2,32.084133781,125.919912528,1825.9168,264.2819
53.7,0,32.000000000,126.000000000,0.0000,0.0000
53.7,1,32.120486299,126.014913699,0.0004,213.8120
53.7,2,32.084117933,125.919726623,1835.3352,264.2819
53.8,0,32.000000000,126.000000000,0.0000,0.0000
53.8,1,32.120463821,126.014896009,0.0004,213.8120
53.8,2,32.084102084,125.919540718,1844.7536,264.2819
53.9,0,32.000000000,126.000000000,0.0000,0.0000
53.9,1,32.120441343,126.014878319,0.0004,213.8120
53.9,2,32.084086236,125.919354814,1854.1720,264.2819
54.0,0,32.000000000,126.000000000,0.0000,0.0000
54.0,1,32.120418864,126.014860629,0.0004,213.8120
54.0,2,32.084070388,125.919168910,1863.5904,264.2819
54.1,0,32.000000000,126.000000000,0.0000,0.0000
54.1,1,32.120396386,126.014842938,0.0004,213.8120
54.1,2,32.084054540,125.918983006,1873.0088,264.2819
54.2,0,32.000000000,126.000000000,0.0000,0.0000
54.2,1,32.120373908,126.014825248,0.0004,213.8120
54.2,2,32.084038691,125.918797102,1882.4272,264.2819
54.3,0,32.000000000,126.000000000,0.0000,0.0000
54.3,1,32.120351429,126.014807558,0.0004,213.8120
54.3,2,32.084022843,125.918611199,1891.8457,264.2819
54.4,0,32.000000000,126.000000000,0.0000,0.0000
54.4,1,32.120328951,126.014789868,0.0004,213.8120
54.4,2,32.084006995,125.918425296,1901.2641,264.2819
54.5,0,32.000000000,126.000000000,0.0000,0.0000
54.5,1,32.120306472,126.014772178,0.0004,213.8120
54.5,2,32.083991147,125.918239394,1910.6825,264.2819
54.6,0,32.000000000,126.000000000,0.0000,0.0000
54.6,1,32.120283994,126.014754488,0.0004,213.8120
54.6,2,32.083975299,125.918053492,1920.1009,264.2819
54.7,0,32.000000000,126.000000000,0.0000,0.0000
54.7,1,32.120261516,126.014736798,0.0004,213.8120
54.7,2,32.083959451,125.917867590,1929.5193,264.2819
54.8,0,32.000000000,126.000000000,0.0000,0.0000
54.8,1,32.120239037,126.014719108,0.0004,213.8120
54.8,2,32.083943603,125.917681688,1938.9377,264.2819
54.9,0,32.000000000,126.000000000,0.0000,0.0000
54.9,1,32.120216559,126.014701417,0.0004,213.8120
54.9,2,32.083927755,125.917495787,1948.3561,264.2819
55.0,0,32.000000000,126.000000000,0.0000,0.0000
55.0,1,32.120194081,126.014683727,0.0004,213.8120
55.0,2,32.083911907,125.917309886,1957.7745,264.2819
55.1,0,32.000000000,126.000000000,0.0000,0.0000
55.1,1,32.120171602,126.014666037,0.0004,213.8120
55.1,2,32.083896059,125.917123985,1967.1929,264.2819
55.2,0,32.000000000,126.000000000,0.0000,0.0000
55.2,1,32.120149124,126.014648347,0.0004,213.8120
55.2,2,32.083880211,125.916938085,1976.6113,264.2819
55.3,0,32.000000000,126.000000000,0.0000,0.0000
55.3,1,32.120126645,126.014630657,0.0004,213.8120
55.3,2,32.083864363,125.916752184,1986.0297,264.2819
55.4,0,32.000000000,126.000000000,0.0000,0.0000
55.4,1,32.120104167,126.014612967,0.0004,213.8120
55.4,2,32.083848515,125.916566285,1995.4482,264.2819
55.5,0,32.000000000,126.000000000,0.0000,0.0000
55.5,1,32.120081689,126.014595277,0.0004,213.8120
55.5,2,32.083832667,125.916380385,2004.8666,264.2819
55.6,0,32.000000000,126.000000000,0.0000,0.0000
55.6,1,32.120059210,126.014577587,0.0004,213.8120
55.6,2,32.083816820,125.916194486,2014.2850,264.2819
55.7,0,32.000000000,126.000000000,0.0000,0.0000
55.7,1,32.120036732,126.014559897,0.0004,213.8120
55.7,2,32.083800972,125.916008587,2023.7034,264.2819
55.8,0,32.000000000,126.000000000,0.0000,0.0000
55.8,1,32.120014253,126.014542207,0.0004,213.8120
55.8,2,32.083785124,125.915822689,2033.1218,264.2819
55.9,0,32.000000000,126.000000000,0.0000,0.0000
55.9,1,32.119991775,126.014524516,0.0004,213.8120
55.9,2,32.083769276,125.915636790,2042.5402,264.2819
56.0,0,32.000000000,126.000000000,0.0000,0.0000
56.0,1,32.119969297,126.014506826,0.0004,213.8120
56.0,2,32.083753428,125.915450892,2051.9586,264.2819
56.1,0,32.000000000,126.000000000,0.0000,0.0000
56.1,1,32.119946818,126.014489136,0.0004,213.8120
56.1,2,32.083737581,125.915264995,2061.3770,264.2819
56.2,0,32.000000000,126.000000000,0.0000,0.0000
56.2,1,32.119924340,126.014471446,0.0004,213.8120
56.2,2,32.083721733,125.915079097,2070.7954,264.2819
56.3,0,32.000000000,126.000000000,0.0000,0.0000
56.3,1,32.119901862,126.014453756,0.0004,213.8120
56.3,2,32.083705885,125.914893200,2080.2138,264.2819
56.4,0,32.000000000,126.000000000,0.0000,0.0000
56.4,1,32.119879383,126.014436066,0.0004,213.8120
56.4,2,32.083690038,125.914707304,2089.6322,264.2819
56.5,0,32.000000000,126.000000000,0.0000,0.0000
56.5,1,32.119856905,126.014418376,0.0004,213.8120
56.5,2,32.083674190,125.914521407,2099.0507,264.2819
56.6,0,32.000000000,126.000000000,0.0000,0.0000
56.6,1,32.119834426,126.014400686,0.0004,213.8120
56.6,2,32.083658342,125.914335511,2108.4691,264.2819
56.7,0,32.000000000,126.000000000,0.0000,0.0000
56.7,1,32.119811948,126.014382996,0.0004,213.8120
56.7,2,32.083642495,125.914149615,2117.8875,264.2819
56.8,0,32.000000000,126.000000000,0.0000,0.0000
56.8,1,32.119789470,126.014365306,0.0004,213.8120
56.8,2,32.083626647,125.913963720,2127.3059,264.2819
56.9,0,32.000000000,126.000000000,0.0000,0.0000
56.9,1,32.119766991,126.014347616,0.0004,213.8120
56.9,2,32.083610800,125.913777825,2136.7243,264.2819
57.0,0,32.000000000,126.000000000,0.0000,0.0000
57.0,1,32.119744513,126.014329926,0.0004,213.8120
57.0,2,32.083594952,125.913591930,2146.1427,264.2819
57.1,0,32.000000000,126.000000000,0.0000,0.0000
57.1,1,32.119722035,126.014312236,0.0004,213.8120
57.1,2,32.083579105,125.913406035,2155.5611,264.2819
57.2,0,32.000000000,126.000000000,0.0000,0.0000
57.2,1,32.119699556,126.014294546,0.0004,213.8120
57.2,2,32.083563257,125.913220141,2164.9795,264.2819
57.3,0,32.000000000,126.000000000,0.0000,0.0000
57.3,1,32.119677078,126.014276856,0.0004,213.8120
57.3,2,32.083547410,125.913034247,2174.3979,264.2819
57.4,0,32.000000000,126.000000000,0.0000,0.0000
57.4,1,32.119654599,126.014259166,0.0004,213.8120
57.4,2,32.083531562,125.912848353,2183.8163,264.2819
57.5,0,32.000000000,126.000000000,0.0000,0.0000
57.5,1,32.119632121,126.014241476,0.0004,213.8120
57.5,2,32.083515715,125.912662460,2193.2347,264.2819
57.6,0,32.000000000,126.000000000,0.0000,0.0000
57.6,1,32.119609643,126.014223786,0.0004,213.8120
57.6,2,32.083499868,125.912476567,2202.6532,264.2819
57.7,0,32.000000000,126.000000000,0.0000,0.0000
57.7,1,32.119587164,126.014206096,0.0004,213.8120
57.7,2,32.083484020,125.912290674,2212.0716,264.2819
57.8,0,32.000000000,126.000000000,0.0000,0.0000
57.8,1,32.119564686,126.014188406,0.0004,213.8120
57.8,2,32.083468173,125.912104781,2221.4900,264.2819
57.9,0,32.000000000,126.000000000,0.0000,0.0000
57.9,1,32.119542208,126.014170716,0.0004,213.8120
57.9,2,32.083452326,125.911918889,2230.9084,264.2819
58.0,0,32.000000000,126.000000000,0.0000,0.0000
58.0,1,32.119519729,126.014153026,0.0004,213.8120
58.0,2,32.083436478,125.911732998,2240.3268,264.2819
58.1,0,32.000000000,126.000000000,0.0000,0.0000
58.1,1,32.119497251,126.014135336,0.0004,213.8120
58.1,2,32.083420631,125.911547106,2249.7452,264.2819
58.2,0,32.000000000,126.000000000,0.0000,0.0000
58.2,1,32.119474772,126.014117646,0.0004,213.8120
58.2,2,32.083404784,125.911361215,2259.1636,264.2819
58.3,0,32.000000000,126.000000000,0.0000,0.0000
58.3,1,32.119452294,126.014099956,0.0004,213.8120
58.3,2,32.083388937,125.911175324,2268.5820,264.2819
58.4,0,32.000000000,126.000000000,0.0000,0.0000
58.4,1,32.119429816,126.014082266,0.0004,213.8120
58.4,2,32.083373090,125.910989433,2278.0004,264.2819
58.5,0,32.000000000,126.000000000,0.0000,0.0000
58.5,1,32.119407337,126.014064576,0.0004,213.8120
58.5,2,32.083357242,125.910803543,2287.4188,264.2819
58.6,0,32.000000000,126.000000000,0.0000,0.0000
58.6,1,32.119384859,126.014046886,0.0004,213.8120
58.6,2,32.083341395,125.910617653,2296.8372,264.2819
58.7,0,32.000000000,126.000000000,0.0000,0.0000
58.7,1,32.119362380,126.014029196,0.0004,213.8120
58.7,2,32.083325548,125.910431763,2306.2557,264.2819
58.8,0,32.000000000,126.000000000,0.0000,0.0000
58.8,1,32.119339902,126.014011506,0.0004,213.8120
58.8,2,32.083309701,125.910245874,2315.6741,264.2819
58.9,0,32.000000000,126.000000000,0.0000,0.0000
58.9,1,32.119317424,126.013993816,0.0004,213.8120
58.9,2,32.083293854,125.910059985,2325.0925,264.2819
59.0,0,32.000000000,126.000000000,0.0000,0.0000
59.0,1,32.119294945,126.013976126,0.0004,213.8120
59.0,2,32.083278007,125.909874096,2334.5109,264.2819
59.1,0,32.000000000,126.000000000,0.0000,0.0000
59.1,1,32.119272467,126.013958436,0.0004,213.8120
59.1,2,32.083262160,125.909688208,2343.9293,264.2819
59.2,0,32.000000000,126.000000000,0.0000,0.0000
59.2,1,32.119249989,126.013940746,0.0004,213.8120
59.2,2,32.083246313,125.909502319,2353.3477,264.2819
59.3,0,32.000000000,126.000000000,0.0000,0.0000
59.3,1,32.119227510,126.013923056,0.0004,213.8120
59.3,2,32.083230466,125.909316432,2362.7661,264.2819
59.4,0,32.000000000,126.000000000,0.0000,0.0000
59.4,1,32.119205032,126.013905366,0.0004,213.8120
59.4,2,32.083214619,125.909130544,2372.1845,264.2819
59.5,0,32.000000000,126.000000000,0.0000,0.0000
59.5,1,32.119182553,126.013887677,0.0005,213.8120
59.5,2,32.083198772,125.908944657,2381.6029,264.2819
59.6,0,32.000000000,126.000000000,0.0000,0.0000
59.6,1,32.119160075,126.013869987,0.0005,213.8120
59.6,2,32.083182925,125.908758770,2391.0213,264.2819
59.7,0,32.000000000,126.000000000,0.0000,0.0000
59.7,1,32.119137597,126.013852297,0.0005,213.8120
59.7,2,32.083167078,125.908572883,2400.4397,264.2819
59.8,0,32.000000000,126.000000000,0.0000,0.0000
59.8,1,32.119115118,126.013834607,0.0005,213.8120
59.8,2,32.083151231,125.908386997,2409.8582,264.2819
59.9,0,32.000000000,126.000000000,0.0000,0.0000
59.9,1,32.119092640,126.013816917,0.0005,213.8120
59.9,2,32.083135385,125.908201111,2419.2766,264.2819
60.0,0,32.000000000,126.000000000,0.0000,0.0000
60.0,1,32.119070162,126.013799227,0.0005,213.8120
60.0,2,32.083119538,125.908015225,2428.6950,264.2819
