t,id,lat_deg,lon_deg,alt_m,yaw_deg
49.8,2,32.030183983,126.000000000,300.0157,180.0000
49.9,0,32.000000000,126.000000000,0.0000,0.0000
49.9,1,32.124999998,126.014136020,0.0004,270.0000
49.9,2,32.030003628,126.000000000,300.0157,180.0000
50.0,0,32.000000000,126.000000000,0.0000,0.0000
50.0,1,32.124999998,126.014104229,0.0004,270.0000
50.0,2,32.029823273,126.000000000,300.0158,180.0000
50.1,0,32.000000000,126.000000000,0.0000,0.0000
50.1,1,32.124999998,126.014072437,0.0004,270.0000
50.1,2,32.029642918,126.000000000,300.0158,180.0000
50.2,0,32.000000000,126.000000000,0.0000,0.0000
50.2,1,32.124999998,126.014040646,0.0004,270.0000
50.2,2,32.029462564,126.000000000,300.0158,180.0000
50.3,0,32.000000000,126.000000000,0.0000,0.0000
50.3,1,32.124999998,126.014008854,0.0004,270.0000
50.3,2,32.029282209,126.000000000,300.0159,180.0000
50.4,0,32.000000000,126.000000000,0.0000,0.0000
50.4,1,32.124999998,126.013977063,0.0004,270.0000
50.4,2,32.029101854,126.000000000,300.0159,180.0000
50.5,0,32.000000000,126.000000000,0.0000,0.0000
50.5,1,32.124999998,126.013945271,0.0004,270.0000
50.5,2,32.028921499,126.000000000,300.0159,180.0000
50.6,0,32.000000000,126.000000000,0.0000,0.0000
50.6,1,32.124999998,126.013913480,0.0004,270.0000
50.6,2,32.028741145,126.000000000,300.0160,180.0000
50.7,0,32.000000000,126.000000000,0.0000,0.0000
50.7,1,32.124999998,126.013881688,0.0004,270.0000
50.7,2,32.028560790,126.000000000,300.0160,180.0000
50.8,0,32.000000000,126.000000000,0.0000,0.0000
50.8,1,32.124999998,126.013849896,0.0004,270.0000
50.8,2,32.028380435,126.000000000,300.0160,180.0000
50.9,0,32.000000000,126.000000000,0.0000,0.0000
50.9,1,32.124999998,126.013818105,0.0004,270.0000
50.9,2,32.028200080,126.000000000,300.0161,180.0000
51.0,0,32.000000000,126.000000000,0.0000,0.0000
51.0,1,32.124999998,126.013786313,0.0004,270.0000
51.0,2,32.028019726,126.000000000,300.0161,180.0000
51.1,0,32.000000000,126.000000000,0.0000,0.0000
51.1,1,32.124999998,126.013754522,0.0004,270.0000
51.1,2,32.027839371,126.000000000,300.0161,180.0000
51.2,0,32.000000000,126.000000000,0.0000,0.0000
51.2,1,32.124999998,126.013722730,0.0004,270.0000
51.2,2,32.027659016,126.000000000,300.0161,180.0000
51.3,0,32.000000000,126.000000000,0.0000,0.0000
51.3,1,32.124999998,126.013690939,0.0004,270.0000
51.3,2,32.027478661,126.000000000,300.0162,180.0000
51.4,0,32.000000000,126.000000000,0.0000,0.0000
51.4,1,32.124999998,126.013659147,0.0004,270.0000
51.4,2,32.027298306,126.000000000,300.0162,180.0000
51.5,0,32.000000000,126.000000000,0.0000,0.0000
51.5,1,32.124999998,126.013627356,0.0004,270.0000
51.5,2,32.027117952,126.000000000,300.0162,180.0000
51.6,0,32.000000000,126.000000000,0.0000,0.0000
51.6,1,32.124999998,126.013595564,0.0004,270.0000
51.6,2,32.026937597,126.000000000,300.0163,180.0000
51.7,0,32.000000000,126.000000000,0.0000,0.0000
51.7,1,32.124999998,126.013563773,0.0004,270.0000
51.7,2,32.026757242,126.000000000,300.0163,180.0000
51.8,0,32.000000000,126.000000000,0.0000,0.0000
51.8,1,32.124999998,126.013531981,0.0004,270.0000
51.8,2,32.026576887,126.000000000,300.0163,180.0000
51.9,0,32.000000000,126.000000000,0.0000,0.0000
51.9,1,32.124999998,126.013500190,0.0004,270.0000
51.9,2,32.026396532,126.000000000,300.0164,180.0000
52.0,0,32.000000000,126.000000000,0.0000,0.0000
52.0,1,32.124999998,126.013468398,0.0004,270.0000
52.0,2,32.026216177,126.000000000,300.0164,180.0000
52.1,0,32.000000000,126.000000000,0.0000,0.0000
52.1,1,32.124999998,126.013436606,0.0004,270.0000
52.1,2,32.026035823,126.000000000,300.0164,180.0000
52.2,0,32.000000000,126.000000000,0.0000,0.0000
52.2,1,32.124999998,126.013404815,0.0004,270.0000
52.2,2,32.025855468,126.000000000,300.0165,180.0000
52.3,0,32.000000000,126.000000000,0.0000,0.0000
52.3,1,32.124999998,126.013373023,0.0004,270.0000
52.3,2,32.025675113,126.000000000,300.0165,180.0000
52.4,0,32.000000000,126.000000000,0.0000,0.0000
52.4,1,32.124999998,126.013341232,0.0004,270.0000
52.4,2,32.025494758,126.000000000,300.0165,180.0000
52.5,0,32.000000000,126.000000000,0.0000,0.0000
52.5,1,32.124999998,126.013309440,0.0004,270.0000
52.5,2,32.025314403,126.000000000,300.0166,180.0000
52.6,0,32.000000000,126.000000000,0.0000,0.0000
52.6,1,32.124999998,126.013277649,0.0004,270.0000
52.6,2,32.025134048,126.000000000,300.0166,180.0000
52.7,0,32.000000000,126.000000000,0.0000,0.0000
52.7,1,32.124999998,126.013245857,0.0004,270.0000
52.7,2,32.024953693,126.000000000,300.0166,180.0000
52.8,0,32.000000000,126.000000000,0.0000,0.0000
52.8,1,32.124999998,126.013214066,0.0004,270.0000
52.8,2,32.024773339,126.000000000,300.0167,180.0000
52.9,0,32.000000000,126.000000000,0.0000,0.0000
52.9,1,32.124999998,126.013182274,0.0004,270.0000
52.9,2,32.024592984,126.000000000,300.0167,180.0000
53.0,0,32.000000000,126.000000000,0.0000,0.0000
53.0,1,32.124999998,126.013150483,0.0004,270.0000
53.0,2,32.024412629,126.000000000,300.0167,180.0000
53.1,0,32.000000000,126.000000000,0.0000,0.0000
53.1,1,32.124999998,126.013118691,0.0004,270.0000
53.1,2,32.024232274,126.000000000,300.0167,180.0000
53.2,0,32.000000000,126.000000000,0.0000,0.0000
53.2,1,32.124999998,126.013086899,0.0004,270.0000
53.2,2,32.024051919,126.000000000,300.0168,180.0000
53.3,0,32.000000000,126.000000000,0.0000,0.0000
53.3,1,32.124999998,126.013055108,0.0004,270.0000
53.3,2,32.023871564,126.000000000,300.0168,180.0000
53.4,0,32.000000000,126.000000000,0.0000,0.0000
53.4,1,32.124999998,126.013023316,0.0004,270.0000
53.4,2,32.023691209,126.000000000,300.0168,180.0000
53.5,0,32.000000000,126.000000000,0.0000,0.0000
53.5,1,32.124999998,126.012991525,0.0004,270.0000
53.5,2,32.023510854,126.000000000,300.0169,180.0000
53.6,0,32.000000000,126.000000000,0.0000,0.0000
53.6,1,32.124999998,126.012959733,0.0004,270.0000
53.6,2,32.023330499,126.000000000,300.0169,180.0000
53.7,0,32.000000000,126.000000000,0.0000,0.0000
53.7,1,32.124999998,126.012927942,0.0004,270.0000
53.7,2,32.023150144,126.000000000,300.0169,180.0000
53.8,0,32.000000000,126.000000000,0.0000,0.0000
53.8,1,32.124999998,126.012896150,0.0004,270.0000
53.8,2,32.022969789,126.000000000,300.0170,180.0000
53.9,0,32.000000000,126.000000000,0.0000,0.0000
53.9,1,32.124999998,126.012864359,0.0004,270.0000
53.9,2,32.022789434,126.000000000,300.0170,180.0000
54.0,0,32.000000000,126.000000000,0.0000,0.0000
54.0,1,32.124999998,126.012832567,0.0004,270.0000
54.0,2,32.022609080,126.000000000,300.0170,180.0000
54.1,0,32.000000000,126.000000000,0.0000,0.0000
54.1,1,32.124999998,126.012800776,0.0004,270.0000
54.1,2,32.022428725,126.000000000,300.0171,180.0000
54.2,0,32.000000000,126.000000000,0.0000,0.0000
54.2,1,32.124999998,126.012768984,0.0004,270.0000
54.2,2,32.022248370,126.000000000,300.0171,180.0000
54.3,0,32.000000000,126.000000000,0.0000,0.0000
54.3,1,32.124999998,126.012737192,0.0004,270.0000
54.3,2,32.022068015,126.000000000,300.0171,180.0000
54.4,0,32.000000000,126.000000000,0.0000,0.0000
54.4,1,32.124999998,126.012705401,0.0004,270.0000
54.4,2,32.021887660,126.000000000,300.0172,180.0000
54.5,0,32.000000000,126.000000000,0.0000,0.0000
54.5,1,32.124999998,126.012673609,0.0004,270.0000
54.5,2,32.021707305,126.000000000,300.0172,180.0000
54.6,0,32.000000000,126.000000000,0.0000,0.0000
54.6,1,32.124999998,126.012641818,0.0004,270.0000
54.6,2,32.021526950,126.000000000,300.0172,180.0000
54.7,0,32.000000000,126.000000000,0.0000,0.0000
54.7,1,32.124999998,126.012610026,0.0004,270.0000
54.7,2,32.021346595,126.000000000,300.0172,180.0000
54.8,0,32.000000000,126.000000000,0.0000,0.0000
54.8,1,32.124999998,126.012578235,0.0004,270.0000
54.8,2,32.021166240,126.000000000,300.0173,180.0000
54.9,0,32.000000000,126.000000000,0.0000,0.0000
54.9,1,32.124999998,126.012546443,0.0004,270.0000
54.9,2,32.020985885,126.000000000,300.0173,180.0000
55.0,0,32.000000000,126.000000000,0.0000,0.0000
55.0,1,32.124999998,126.012514652,0.0004,270.0000
55.0,2,32.020805530,126.000000000,300.0173,180.0000
55.1,0,32.000000000,126.000000000,0.0000,0.0000
55.1,1,32.124999998,126.012482860,0.0004,270.0000
55.1,2,32.020625175,126.000000000,300.0174,180.0000
55.2,0,32.000000000,126.000000000,0.0000,0.0000
55.2,1,32.124999998,126.012451069,0.0004,270.0000
55.2,2,32.020444820,126.000000000,300.0174,180.0000
55.3,0,32.000000000,126.000000000,0.0000,0.0000
55.3,1,32.124999998,126.012419277,0.0004,270.0000
55.3,2,32.020264465,126.000000000,300.0174,180.0000
55.4,0,32.000000000,126.000000000,0.0000,0.0000
55.4,1,32.124999998,126.012387486,0.0004,270.0000
55.4,2,32.020084110,126.000000000,300.0175,180.0000
55.5,0,32.000000000,126.000000000,0.0000,0.0000
55.5,1,32.124999998,126.012355694,0.0004,270.0000
55.5,2,32.019903755,126.000000000,300.0175,180.0000
55.6,0,32.000000000,126.000000000,0.0000,0.0000
55.6,1,32.124999998,126.012323902,0.0004,270.0000
55.6,2,32.019723400,126.000000000,300.0175,180.0000
55.7,0,32.000000000,126.000000000,0.0000,0.0000
55.7,1,32.124999998,126.012292111,0.0004,270.0000
55.7,2,32.019543045,126.000000000,300.0176,180.0000
55.8,0,32.000000000,126.000000000,0.0000,0.0000
55.8,1,32.124999998,126.012260319,0.0004,270.0000
55.8,2,32.019362690,126.000000000,300.0176,180.0000
55.9,0,32.000000000,126.000000000,0.0000,0.0000
55.9,1,32.124999998,126.012228528,0.0004,270.0000
55.9,2,32.019182335,126.000000000,300.0176,180.0000
56.0,0,32.000000000,126.000000000,0.0000,0.0000
56.0,1,32.124999998,126.012196736,0.0004,270.0000
56.0,2,32.019001980,126.000000000,300.0177,180.0000
56.1,0,32.000000000,126.000000000,0.0000,0.0000
56.1,1,32.124999998,126.012164945,0.0004,270.0000
56.1,2,32.018821625,126.000000000,300.0177,180.0000
56.2,0,32.000000000,126.000000000,0.0000,0.0000
56.2,1,32.124999998,126.012133153,0.0004,270.0000
56.2,2,32.018641270,126.000000000,300.0177,180.0000
56.3,0,32.000000000,126.000000000,0.0000,0.0000
56.3,1,32.124999998,126.012101362,0.0004,270.0000
56.3,2,32.018460915,126.000000000,300.0178,180.0000
56.4,0,32.000000000,126.000000000,0.0000,0.0000
56.4,1,32.124999998,126.012069570,0.0004,270.0000
56.4,2,32.018280559,126.000000000,300.0178,180.0000
56.5,0,32.000000000,126.000000000,0.0000,0.0000
56.5,1,32.124999998,126.012037779,0.0004,270.0000
56.5,2,32.018100204,126.000000000,300.0178,180.0000
56.6,0,32.000000000,126.000000000,0.0000,0.0000
56.6,1,32.124999998,126.012005987,0.0004,270.0000
56.6,2,32.017919849,126.000000000,300.0178,180.0000
56.7,0,32.000000000,126.000000000,0.0000,0.0000
56.7,1,32.124999998,126.011974195,0.0004,270.0000
56.7,2,32.017739494,126.000000000,300.0179,180.0000
56.8,0,32.000000000,126.000000000,0.0000,0.0000
56.8,1,32.124999998,126.011942404,0.0004,270.0000
56.8,2,32.017559139,126.000000000,300.0179,180.0000
56.9,0,32.000000000,126.000000000,0.0000,0.0000
56.9,1,32.124999998,126.011910612,0.0004,270.0000
56.9,2,32.017378784,126.000000000,300.0179,180.0000
57.0,0,32.000000000,126.000000000,0.0000,0.0000
57.0,1,32.124999998,126.011878821,0.0004,270.0000
57.0,2,32.017198429,126.000000000,300.0180,180.0000
57.1,0,32.000000000,126.000000000,0.0000,0.0000
57.1,1,32.124999998,126.011847029,0.0004,270.0000
57.1,2,32.017018074,126.000000000,300.0180,180.0000
57.2,0,32.000000000,126.000000000,0.0000,0.0000
57.2,1,32.124999998,126.011815238,0.0004,270.0000
57.2,2,32.016837719,126.000000000,300.0180,180.0000
57.3,0,32.000000000,126.000000000,0.0000,0.0000
57.3,1,32.124999998,126.011783446,0.0004,270.0000
57.3,2,32.016657364,126.000000000,300.0181,180.0000
57.4,0,32.000000000,126.000000000,0.0000,0.0000
57.4,1,32.124999998,126.011751655,0.0004,270.0000
57.4,2,32.016477009,126.000000000,300.0181,180.0000
57.5,0,32.000000000,126.000000000,0.0000,0.0000
57.5,1,32.124999998,126.011719863,0.0004,270.0000
57.5,2,32.016296653,126.000000000,300.0181,180.0000
57.6,0,32.000000000,126.000000000,0.0000,0.0000
57.6,1,32.124999998,126.011688072,0.0004,270.0000
57.6,2,32.016116298,126.000000000,300.0182,180.0000
57.7,0,32.000000000,126.000000000,0.0000,0.0000
57.7,1,32.124999998,126.011656280,0.0004,270.0000
57.7,2,32.015935943,126.000000000,300.0182,180.0000
57.8,0,32.000000000,126.000000000,0.0000,0.0000
57.8,1,32.124999998,126.011624488,0.0004,270.0000
57.8,2,32.015755588,126.000000000,300.0182,180.0000
57.9,0,32.000000000,126.000000000,0.0000,0.0000
57.9,1,32.124999998,126.011592697,0.0004,270.0000
57.9,2,32.015575233,126.000000000,300.0183,180.0000
58.0,0,32.000000000,126.000000000,0.0000,0.0000
58.0,1,32.124999998,126.011560905,0.0004,270.0000
58.0,2,32.015394878,126.000000000,300.0183,180.0000
58.1,0,32.000000000,126.000000000,0.0000,0.0000
58.1,1,32.124999998,126.011529114,0.0004,270.0000
58.1,2,32.015214523,126.000000000,300.0183,180.0000
58.2,0,32.000000000,126.000000000,0.0000,0.0000
58.2,1,32.124999998,126.011497322,0.0004,270.0000
58.2,2,32.015034167,126.000000000,300.0184,180.0000
58.3,0,32.000000000,126.000000000,0.0000,0.0000
58.3,1,32.124999998,126.011465531,0.0004,270.0000
58.3,2,32.014853812,126.000000000,300.0184,180.0000
58.4,0,32.000000000,126.000000000,0.0000,0.0000
58.4,1,32.124999998,126.011433739,0.0004,270.0000
58.4,2,32.014673457,126.000000000,300.0184,180.0000
58.5,0,32.000000000,126.000000000,0.0000,0.0000
58.5,1,32.124999998,126.011401948,0.0004,270.0000
58.5,2,32.014493102,126.000000000,300.0184,180.0000
58.6,0,32.000000000,126.000000000,0.0000,0.0000
58.6,1,32.124999998,126.011370156,0.0004,270.0000
58.6,2,32.014312747,126.000000000,300.0185,180.0000
58.7,0,32.000000000,126.000000000,0.0000,0.0000
58.7,1,32.124999998,126.011338365,0.0004,270.0000
58.7,2,32.014132392,126.000000000,300.0185,180.0000
58.8,0,32.000000000,126.000000000,0.0000,0.0000
58.8,1,32.124999998,126.011306573,0.0004,270.0000
58.8,2,32.013952036,126.000000000,300.0185,180.0000
58.9,0,32.000000000,126.000000000,0.0000,0.0000
58.9,1,32.124999998,126.011274782,0.0004,270.0000
58.9,2,32.013771681,126.000000000,300.0186,180.0000
59.0,0,32.000000000,126.000000000,0.0000,0.0000
59.0,1,32.124999998,126.011242990,0.0004,270.0000
59.0,2,32.013591326,126.000000000,300.0186,180.0000
59.1,0,32.000000000,126.000000000,0.0000,0.0000
59.1,1,32.124999998,126.011211198,0.0004,270.0000
59.1,2,32.013410971,126.000000000,300.0186,180.0000
59.2,0,32.000000000,126.000000000,0.0000,0.0000
59.2,1,32.124999998,126.011179407,0.0004,270.0000
59.2,2,32.013230616,126.000000000,300.0187,180.0000
59.3,0,32.000000000,126.000000000,0.0000,0.0000
59.3,1,32.124999998,126.011147615,0.0004,270.0000
59.3,2,32.013050260,126.000000000,300.0187,180.0000
59.4,0,32.000000000,126.000000000,0.0000,0.0000
59.4,1,32.124999998,126.011115824,0.0004,270.0000
59.4,2,32.012869905,126.000000000,300.0187,180.0000
59.5,0,32.000000000,126.000000000,0.0000,0.0000
59.5,1,32.124999998,126.011084032,0.0005,270.0000
59.5,2,32.012689550,126.000000000,300.0188,180.0000
59.6,0,32.000000000,126.000000000,0.0000,0.0000
59.6,1,32.124999998,126.011052241,0.0005,270.0000
59.6,2,32.012509195,126.000000000,300.0188,180.0000
59.7,0,32.000000000,126.000000000,0.0000,0.0000
59.7,1,32.124999998,126.011020449,0.0005,270.0000
59.7,2,32.012328839,126.000000000,300.0188,180.0000
59.8,0,32.000000000,126.000000000,0.0000,0.0000
59.8,1,32.124999998,126.010988658,0.0005,270.0000
59.8,2,32.012148484,126.000000000,300.0189,180.0000
59.9,0,32.000000000,126.000000000,0.0000,0.0000
59.9,1,32.124999998,126.010956866,0.0005,270.0000
59.9,2,32.011968129,126.000000000,300.0189,180.0000
60.0,0,32.000000000,126.000000000,0.0000,0.0000
60.0,1,32.124999998,126.010925075,0.0005,270.0000
60.0,2,32.011787774,126.000000000,300.0189,180.0000
